customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST000537,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),87.53,2499.73,Yes
CUST000538,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.89,512.8,Yes
CUST000539,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),77.55,2523.64,Yes
CUST000540,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,107.65,6132.06,Yes
CUST000541,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,99.47,1696.6,No
CUST000542,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),102.14,2784.11,Yes
CUST000543,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,80.97,5871.49,No
CUST000544,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),110.89,3330.71,Yes
CUST000545,Male,1,No,No,24,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),88.87,2158.12,No
CUST000546,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.06,909.82,Yes
CUST000547,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.16,3708.06,Yes
CUST000548,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.42,871.76,Yes
CUST000549,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.84,4273.6,No
CUST000550,Male,0,Yes,Yes,40,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.19,2963.44,No
CUST000551,Male,1,Yes,Yes,15,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.3,1167.91,No
CUST000552,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,95.4,1073.01,Yes
CUST000553,Male,1,Yes,Yes,12,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),66.14,721.43,No
CUST000554,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.11,270.08,No
CUST000555,Male,1,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.68,1816.57,Yes
CUST000556,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,0.0,No
CUST000557,Female,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,71.42,1753.02,Yes
CUST000558,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),77.85,1693.5,No
CUST000559,Female,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.21,702.77,No
CUST000560,Female,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),92.31,3271.36,No
CUST000561,Female,1,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.39,887.92,No
CUST000562,Male,1,Yes,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.49,2092.78,No
CUST000563,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),91.64,5363.13,No
CUST000564,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.17,851.09,No
CUST000565,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),84.29,1420.28,No
CUST000566,Female,0,No,Yes,25,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.61,1705.44,No
CUST000567,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),78.95,1491.31,No
CUST000568,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.38,2099.68,Yes
CUST000569,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.38,915.84,No
CUST000570,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,91.61,521.79,No
CUST000571,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,102.01,478.12,Yes
CUST000572,Male,0,Yes,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.06,552.57,Yes
CUST000573,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.09,1834.77,No
CUST000574,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.97,958.22,Yes
CUST000575,Male,1,No,No,44,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),58.81,2587.55,No
CUST000576,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,98.82,1110.33,No
CUST000577,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.51,2388.16,Yes
CUST000578,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,78.43,1395.1,No
CUST000579,Female,0,No,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,68.88,1467.27,Yes
CUST000580,Female,1,No,No,18,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,82.57,1500.81,Yes
CUST000581,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.41,2118.13,No
CUST000582,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),111.73,1550.54,Yes
CUST000583,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),89.96,4905.87,No
CUST000584,Female,1,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),91.17,5020.02,No
CUST000585,Female,1,No,No,35,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,52.47,1755.3,No
CUST000586,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,65.16,3246.96,No
CUST000587,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.44,469.56,Yes
CUST000588,Male,0,No,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.58,4978.61,No
CUST000589,Female,1,No,No,33,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,65.01,2138.04,Yes
CUST000590,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.73,485.19,Yes
CUST000591,Male,1,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,109.61,1520.38,Yes
CUST000592,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.02,2414.58,No
CUST000593,Male,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.35,4122.2,Yes
CUST000594,Female,0,No,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.91,1487.98,No
CUST000595,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.39,521.51,Yes
CUST000596,Female,0,No,No,59,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),66.01,3907.04,No
CUST000597,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.6,888.22,Yes
CUST000598,Male,0,No,Yes,18,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55.61,934.08,Yes
CUST000599,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.14,809.01,No
CUST000600,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,95.84,1297.44,Yes
CUST000601,Male,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.83,505.97,Yes
CUST000602,Female,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.38,947.92,Yes
CUST000603,Female,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,103.61,2169.61,No
CUST000604,Female,1,No,No,31,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.84,3220.39,Yes
CUST000605,Male,1,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),83.7,5967.41,Yes
CUST000606,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.37,158.78,Yes
CUST000607,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,78.24,2300.33,No
CUST000608,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,46.92,441.71,Yes
CUST000609,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),62.6,273.41,No
CUST000610,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.36,1046.91,No
CUST000611,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,106.83,3166.76,Yes
CUST000612,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.16,586.87,Yes
CUST000613,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.26,403.75,Yes
CUST000614,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.03,486.93,No
CUST000615,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,87.65,1917.0,Yes
CUST000616,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,67.67,2663.43,No
CUST000617,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.45,4163.13,Yes
CUST000618,Female,1,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.76,845.47,No
CUST000619,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.55,3589.11,No
CUST000620,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.09,2160.19,No
CUST000621,Female,1,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,83.95,3437.52,No
CUST000622,Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,107.08,1678.22,Yes
CUST000623,Male,1,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.88,2090.0,Yes
CUST000624,Female,0,Yes,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.17,1646.48,No
CUST000625,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),73.82,1375.37,Yes
CUST000626,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.22,1386.07,No
CUST000627,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,85.67,1103.45,Yes
CUST000628,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,60.48,3000.79,No
CUST000629,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.7,754.33,Yes
CUST000630,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),73.63,1688.85,No
CUST000631,Male,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.35,3391.52,Yes
CUST000632,Female,0,Yes,No,72,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,45.38,3257.47,No
CUST000633,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,65.79,1922.23,No
CUST000634,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.47,673.55,Yes
CUST000635,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.44,1668.2,No
CUST000636,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),72.2,3450.78,No
CUST000637,Male,1,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,72.21,2532.89,Yes
CUST000638,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),102.33,4081.41,Yes
CUST000639,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,116.73,7746.47,Yes
CUST000640,Female,0,No,Yes,26,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.19,2068.21,Yes
CUST000641,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.51,1057.22,No
CUST000642,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.75,1175.38,Yes
CUST000643,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.94,685.31,No
CUST000644,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,81.83,1211.73,No
CUST000645,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,95.28,125.36,Yes
CUST000646,Male,1,No,No,36,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.81,3708.77,Yes
CUST000647,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.18,3442.18,No
CUST000648,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),88.84,3198.2,Yes
CUST000649,Female,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,85.3,1051.22,No
CUST000650,Male,1,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,59.54,815.13,No
CUST000651,Male,0,Yes,No,14,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,84.26,1234.33,Yes
CUST000652,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.02,4327.06,Yes
CUST000653,Male,0,No,No,28,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.59,2299.12,Yes
CUST000654,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,90.79,2326.05,Yes
CUST000655,Female,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,64.97,2783.97,No
CUST000656,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),104.77,1467.86,No
CUST000657,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.39,1063.64,Yes
CUST000658,Male,1,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,61.94,4346.6,No
CUST000659,Female,1,Yes,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.06,5954.7,No
CUST000660,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.95,1299.52,Yes
CUST000661,Female,0,No,No,26,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),97.78,2584.47,No
CUST000662,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),101.46,3610.7,No
CUST000663,Male,0,Yes,No,64,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.38,5160.23,Yes
CUST000664,Female,0,No,No,61,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),68.15,4108.07,No
CUST000665,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,71.85,5156.45,No
CUST000666,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.91,1123.97,No
CUST000667,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,97.38,220.25,Yes
CUST000668,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,56.5,4104.82,No
CUST000669,Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.4,1326.53,Yes
CUST000670,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.95,4348.02,Yes
CUST000671,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.93,229.06,Yes
CUST000672,Female,1,Yes,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.24,563.4,Yes
CUST000673,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.16,762.01,Yes
CUST000674,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.7,6924.91,No
CUST000675,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.88,757.2,Yes
CUST000676,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.02,2428.2,Yes
CUST000677,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),82.52,2943.66,No
CUST000678,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,86.13,0.0,Yes
CUST000679,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.86,1139.9,Yes
CUST000680,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.32,1612.55,No
CUST000681,Female,1,Yes,Yes,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.52,2145.91,Yes
CUST000682,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),114.62,1113.16,No
CUST000683,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),100.43,2929.63,No
CUST000684,Female,1,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),99.29,2309.59,No
CUST000685,Male,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.91,361.33,Yes
CUST000686,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.93,1724.46,Yes
CUST000687,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,71.79,1608.8,No
CUST000688,Male,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.97,314.05,Yes
CUST000689,Male,0,No,No,43,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.29,3836.56,Yes
CUST000690,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.14,977.06,No
CUST000691,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.87,1818.74,Yes
CUST000692,Female,0,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,76.32,5309.82,No
CUST000693,Male,0,No,No,43,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.71,2932.95,Yes
CUST000694,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,114.83,951.96,Yes
CUST000695,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.12,41.1,Yes
CUST000696,Female,1,Yes,No,36,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.28,1799.78,No
CUST000697,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),63.24,1203.3,No
CUST000698,Female,1,No,No,29,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.53,1824.43,No
CUST000699,Female,0,No,Yes,42,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),71.41,3004.7,No
CUST000700,Male,0,Yes,No,47,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.6,4048.16,Yes
CUST000701,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.43,505.77,No
CUST000702,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.39,1718.45,Yes
CUST000703,Male,0,Yes,Yes,33,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),51.31,1714.38,No
CUST000704,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.34,2607.55,No
CUST000705,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.02,2719.46,Yes
CUST000706,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),84.66,5526.07,No
CUST000707,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,49.84,1629.41,No
CUST000708,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.12,1754.74,No
CUST000709,Female,0,Yes,No,30,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),44.92,1323.19,No
CUST000710,Female,1,No,No,10,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),77.74,770.99,Yes
CUST000711,Male,0,No,Yes,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.13,1274.15,No
CUST000712,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,86.76,683.11,Yes
CUST000713,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),86.91,4469.51,No
CUST000714,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),84.27,447.09,No
